Price,Wind Offshore,Wind Onshore,Photovoltaik,Power Usage,Residuallast,Pumpspeicher
169.38,4402,12508,1757,50130,31463,489
184.83,4449,13437,68,52066,34112,136
189.49,4212,15672,0,52258,32375,124
151.37,4637,17590,0,49987,27760,993
135.92,4378,18597,0,48057,25082,1280
140.08,4349,17661,0,45875,23866,1205
128.71,4446,16935,0,43156,21776,1041
76.54,4850,16950,0,40708,18909,1366
67.9,5237,16529,0,39394,17628,2710
65.99,5165,15892,0,38539,17481,5258
69.44,4925,15499,0,37767,17343,5347
79.12,4730,15308,0,37830,17793,3806
75.55,4924,15720,0,38553,17909,3305
71.4,4919,16460,0,39875,18496,4338
75.95,4591,16858,47,41784,20288,2027
87.58,4435,16942,1725,44434,21332,1294
84.83,4551,15999,6238,47305,20518,1885
75.32,4490,15273,12096,50127,18269,3614
67.51,4083,15834,17171,52356,15269,5727
51.01,4062,15694,20144,52261,12361,6970
12.49,4072,12665,21152,49965,12076,7432
16.74,4488,12252,19657,48339,11942,7042
64.99,4866,11920,15434,47567,15347,5695
75.44,4974,9469,8991,46768,23335,1762
167.24,5081,6117,2660,47857,33999,781
175.29,4590,5124,93,50447,40640,120
189.16,3519,5009,0,50875,42348,9
177.07,2365,5706,0,48223,40153,209
144.96,1474,5673,0,46081,38934,355
140.04,1002,5775,0,44776,37999,193
134.55,734,6158,0,41792,34900,450
128.31,707,7948,0,39516,30861,2520
114.41,885,9897,0,37994,27213,3473
105.65,1635,11065,0,37379,24680,4279
89.64,2185,12267,0,38804,24353,5226
86.14,2987,13828,0,40470,23654,6201
108.44,3691,15528,0,44544,25325,5160
129.28,4122,17140,0,52654,31392,993
158.64,4292,17886,51,58972,36742,21
182.42,4300,17710,2776,61123,36337,3
161.1,4220,15959,9468,61791,32144,18
128.32,3911,13409,16182,61855,28353,509
128.92,4118,11686,21030,63217,26383,1705
117.49,4535,11505,23074,62645,23531,4100
117.64,3821,12013,22331,61915,23751,3805
123.27,3248,12527,19277,60278,25227,1799
139.38,3734,11153,14387,59909,30635,770
169.71,4521,10814,8354,59071,35382,555
221.16,4720,10609,2468,59778,41982,265
263.25,4177,10689,73,62497,47558,103
268.16,3818,11030,0,62872,48025,141
190,4102,10576,0,59479,44801,140
164.25,4568,10105,0,55695,41023,313
162.65,4357,8838,0,51735,38541,914
145.02,4267,7502,0,48138,36370,1935
141.09,4352,6313,0,45418,34753,3968
135.29,4372,5308,0,43776,34096,4406
139.92,4220,4382,0,42709,34106,4780
139.5,3685,4114,0,42734,34936,4904
139.53,3343,3749,0,43545,36453,4312
143.12,2935,3356,0,47088,40797,1643
150.1,2731,3121,0,54619,48767,138
180.74,3012,3144,23,60415,54237,165
232.1,3348,3238,1040,62699,55074,134
203.35,3426,3079,3995,63330,52831,130
193.51,3342,2975,7749,64294,50228,42
179.28,3560,3360,11675,64814,46219,237
125.88,3887,4516,14791,64905,41713,1487
138.55,4099,6467,15738,64109,37805,2791
122.01,4329,7930,14563,62262,35441,3861
135.23,4488,8474,11628,61632,37042,2643
152.35,4423,7841,6947,60671,41461,1068
198.51,4167,6697,2095,61057,48099,356
230.1,4131,6601,68,62904,52104,172
247.85,4090,7099,0,63449,52260,106
198.58,3739,7813,0,60047,48495,194
165.68,3935,8083,0,56336,44318,413
162.95,3767,7645,0,52207,40795,1079
153.6,3446,7146,0,48080,37488,3083
131.62,3172,7053,0,45192,34967,4397
125.18,2966,6650,0,43776,34160,5460
121.42,2820,6384,0,43577,34373,6135
125.12,2409,6017,0,43627,35201,5771
133.18,2041,5619,0,44357,36697,4869
148.6,1939,5346,0,47904,40620,3831
169.43,1710,4935,0,54839,48194,653
240.65,1390,4636,19,60247,54202,27
247.74,1073,4286,1031,62077,55686,152
216.69,600,3719,4544,62463,53601,326
187.31,251,3164,9169,62922,50339,152
174.76,278,2943,13179,63930,47530,223
152.62,268,2777,15925,63315,44345,296
148.19,213,2711,17455,61542,41163,338
142.48,184,2915,16820,60131,40212,645
151.26,303,3163,13931,58771,41374,411
168.93,578,3700,8410,57421,44734,392
197.84,674,4424,2376,58648,51174,127
240.16,856,6682,53,60866,53275,163
226.92,1545,9745,0,61211,49921,141
166.5,2428,11764,0,58330,44139,414
146.57,3456,13029,0,55618,39134,1063
148.15,4518,14092,0,52318,33709,1314
131.57,5232,15367,0,48906,28307,2660
127.53,5285,16596,0,45547,23666,4192
114.89,5530,17611,0,44072,20931,5022
77.39,5336,18362,0,43303,19605,5808
76.02,5236,18992,0,44058,19830,6135
71.97,5080,19520,0,45255,20656,6261
112.34,5160,19978,0,48535,23397,4444
149.52,5406,20788,0,54873,28679,865
172.71,5331,21398,35,61212,34448,146
195.81,5205,20997,2308,63504,34994,185
167.65,5227,19077,8271,64283,31708,235
167.41,4762,16785,14301,64785,28937,232
155.51,4682,16080,18592,65821,26467,577
132.2,4241,16081,19697,65303,25284,772
129.66,4309,15098,17518,63782,26857,1220
130.08,4218,15316,14445,61931,27952,1772
134.32,4318,15871,9846,61483,31447,890
140.32,4878,15739,4988,61117,35512,389
168.28,5267,16207,1235,62116,39408,163
177.32,5507,18678,27,64456,40244,160
181.97,5447,19872,0,64499,39181,112
153.72,5280,19779,0,61016,35957,279
137.1,4929,17632,0,56450,33890,345
128.62,4364,16362,0,52207,31481,353
120.26,3501,16380,0,48594,28714,1449
131.73,3160,15976,0,46882,27747,3265
118.62,2581,15254,0,45543,27708,5049
113.36,2137,14365,0,44152,27650,5606
111.01,1849,13035,0,43384,28501,4920
115.97,1614,12741,0,45038,30683,5614
136.36,1427,12527,0,48079,34126,4231
155.77,1463,12412,0,54464,40589,487
180.85,823,12377,14,60115,46901,19
194.58,829,12199,984,62498,48486,40
194.62,1080,10417,3699,63581,48386,11
181.74,1041,8185,6276,64274,48772,5
177.96,751,6904,7799,64292,48838,34
174.07,481,6506,8175,63524,48362,168
166.5,417,6585,8028,61415,46385,378
168.96,358,6638,7627,59409,44787,401
171.07,460,6975,5938,58604,45231,810
178.83,447,7268,3431,57832,46687,701
197.18,493,7761,914,58362,49194,159
201.49,715,8528,16,59935,50676,249
209.94,627,8824,0,59301,49850,136
179.04,845,8956,0,55341,45540,709
164.6,944,8685,0,51265,41637,480
155.34,934,7965,0,48358,39459,661
143.21,826,7305,0,44718,36587,300
143.22,905,7065,0,42411,34441,609
132.71,809,7313,0,40082,31961,1544
129.03,856,8071,0,39000,30074,2998
132.49,804,8485,0,38686,29398,3781
132.74,972,8299,0,39067,29796,3774
134.9,1097,8327,0,39825,30401,2464
133.8,1078,8611,0,41637,31948,1203
141.2,1445,9199,8,44947,34295,616
145.49,1798,9597,695,48332,36243,234
145.6,2014,9706,3894,51182,35569,200
140.45,2625,8735,8794,53126,32973,1124
132.35,3058,7687,13408,53615,29463,1943
129.14,3404,8109,17348,53424,24563,3515
121.17,3526,8862,18351,51867,21128,5301
114.85,3206,9233,17308,50474,20727,6352
116.8,3035,8615,13989,49511,23872,4874
132.8,3104,7338,8149,48818,30227,2237
159.12,2759,7015,2154,50087,38159,774
179.13,2669,8421,26,52716,41599,334
183.23,2991,9454,0,52156,39712,87
164.16,2735,10214,0,48988,36039,366
143,2234,10402,0,45728,33092,655
137.01,2216,9805,0,43794,31774,464
132.42,1585,8906,0,41173,30682,750
110.66,1376,7867,0,38281,29038,866
99.15,1584,7337,0,36847,27926,1359
93.54,1494,6807,0,36033,27732,1783
90,1214,6238,0,35813,28361,2472
92.21,970,5918,0,36224,29337,2844
88.55,952,5410,0,36105,29743,2374
104.8,801,5586,0,36944,30557,1144
110,748,5954,7,38873,32164,607
121.46,727,7075,1431,41480,32246,375
114.86,873,8264,6275,44570,29158,672
96,1292,7822,11717,47003,26173,779
93.23,1689,6884,16226,48792,23995,583
83.47,1875,6377,18271,48539,22016,1920
76.17,2170,6207,17395,46592,20821,4502
78.31,2465,6662,14329,45001,21545,3719
80.02,2765,8080,9457,44504,24202,1109
89.23,3517,10524,4602,45406,26764,345
103.87,4559,14269,1003,47721,27889,838
112.44,5051,18295,8,51204,27851,828
115.49,5022,21091,0,50737,24624,951
102.98,5118,22460,0,49098,21521,1116
87.33,5468,21837,0,47401,20096,1811
80.71,4921,20532,0,45932,20480,1354
73.53,5188,21026,0,43819,17606,2669
52.81,4453,20325,0,41930,17153,4968
49.82,4332,20449,0,40265,15485,4771
38.08,4518,21154,0,39909,14237,5656
25.08,4928,20824,0,39739,13987,5775
38.07,5177,21685,0,41662,14799,5717
52.33,4918,23598,0,44953,16438,5144
68.29,5147,26532,0,53486,21808,2616
103.69,5374,28111,8,59974,26481,1243
122.1,5391,28364,759,63212,28699,465
108.91,5402,27463,3322,63344,27158,430
104.75,5354,27454,6526,64176,24841,474
81.49,5134,27654,8627,65430,24015,484
68.1,4327,28956,9058,65141,22801,1292
67.82,4361,29438,8630,64640,22212,1809
68.19,4372,28888,8158,63202,21784,2232
76.16,4483,27605,6825,62091,23178,1963
82.5,4568,25564,4192,61333,27009,1363
109.98,4630,24934,1150,61672,30959,946
119.34,4919,24895,19,63789,33957,722
125.99,5146,24824,0,63175,33205,553
107.05,5020,24796,0,59470,29655,729
86.73,5058,24608,0,55452,25786,2010
85.67,4956,23619,0,52188,23614,2036
78.4,5098,22929,0,48808,20782,3851
25.48,5049,22427,0,45657,18181,3421
50.54,5116,21880,0,44409,17414,4810
56.49,5082,21370,0,43288,16837,5047
56.19,4814,21153,0,43279,17313,4314
67.4,4590,20566,0,44611,19455,3327
70.67,4195,19685,0,48056,24176,1945
86.88,4575,19099,0,55437,31763,971
116.63,4772,18447,6,60977,37752,57
126.66,4951,17277,1125,62321,38969,79
126.17,4901,15517,5422,63538,37698,67
102.21,5336,15190,10855,64408,33028,648
100.1,5334,15398,13051,64991,31209,1530
93.81,5157,14516,14229,64699,30798,2937
78.72,4847,14683,17947,63525,26049,4478
79.98,4691,13849,16424,62218,27254,3995
92.11,4189,11760,13165,60683,31569,1603
115.6,3984,8602,7633,59126,38907,812
152.63,3817,6951,1673,59365,46925,494
178.55,3263,7083,12,61946,51588,105
184.77,2899,7687,0,61867,51282,155
152.7,2724,8050,0,58878,48104,275
130.43,2619,8122,0,55136,44395,729
120.67,2391,7799,0,51267,41077,653
112.33,2057,7292,0,47182,37833,1387
97.6,1879,6879,0,44572,35814,2583
91.39,1500,6048,0,42867,35319,2576
88.23,1202,5620,0,41235,34414,3363
88.69,1187,5682,0,41736,34867,4124
96.53,907,5807,0,42946,36232,4262
107.51,852,6220,0,46006,38934,1847
128.04,1149,6830,0,53565,45586,443
154.98,1202,8090,6,59365,50068,143
162.1,1394,9148,828,61400,50030,138
150.06,1998,9168,4275,62429,46989,137
133.31,2227,8169,9517,63308,43395,312
118.58,2439,6439,14628,64197,40691,426
112.49,2338,5313,17202,63560,38708,763
115.93,2477,4862,17933,61998,36727,395
118.53,2855,5163,16358,60597,36223,726
124.91,3005,5137,12508,59670,39020,869
146.98,3493,4822,6408,59449,44726,376
144.72,4322,5777,1357,60019,48563,223
154.9,5240,8631,11,62675,48792,254
148.17,5360,11392,0,62212,45460,38
123.69,5524,12961,0,59473,40988,687
109.99,5715,13745,0,55959,36499,1065
98.47,5582,13607,0,52368,33179,1875
90.1,5498,13374,0,48680,29808,3131
91.72,5150,12585,0,45259,27524,4092
95.91,4006,11199,0,43183,27979,4048
97.94,2933,10004,0,42308,29371,3666
95.81,3120,9209,0,42636,30307,4294
96.69,2973,8580,0,43944,32391,3443
110.61,2687,7899,0,47227,36641,2083
124.99,2530,7557,0,54744,44657,125
176.79,2730,7712,5,60775,50329,47
177.25,2389,8237,1445,62767,50695,42
145.1,2399,8538,7246,62727,44543,182
130.36,2703,7973,14395,63128,38057,380
118.81,3065,6484,20183,63305,33574,559
107.59,3284,5432,23546,61845,29583,149
100.86,3806,5470,23821,60818,27721,1620
105.72,4516,5645,20954,60234,29120,1924
119.59,4974,6013,15333,59419,33098,776
140.56,5788,7335,7677,58342,37542,243
159.56,5968,10373,1378,59865,42146,276
154.95,5810,14259,6,63366,43292,98
143.61,5755,17224,0,63149,40169,233
131.82,5236,18600,0,59199,35363,146
128,4917,18711,0,55278,31651,531
120.48,4667,18233,0,51772,28872,666
98.29,4982,17914,0,48051,25155,1390
88.18,4334,16915,0,45824,24575,3939
86.1,3655,15688,0,44131,24788,4004
88.18,2693,14624,0,43148,25831,4798
88.04,1881,13658,0,42874,27335,5041
89.21,1781,13361,0,43760,28619,3963
92.85,1426,13603,0,46855,31826,3743
114.91,1518,14217,0,54066,38331,853
127.59,1349,15285,5,60054,43415,744
133.94,1172,15934,1014,62546,44426,174
123.58,1175,15708,4904,63404,41617,120
119.6,1307,14390,10577,63076,36801,117
104.99,1562,10798,16336,62983,34288,59
99.95,1878,9254,19274,62491,32085,64
88.9,1891,9170,19448,60271,29763,1875
92.18,2487,9298,16884,58452,29784,597
96.17,3691,9686,11794,57950,32779,138
105.92,4972,11318,5416,57292,35588,68
125.18,5376,14204,936,58501,37985,284
129.08,5385,17032,2,60778,38359,27
126.98,5454,19556,0,60106,35096,374
111.71,5438,20842,0,56935,30654,796
99.04,4909,20555,0,52789,27325,744
91.43,4021,18572,0,49342,26750,245
83.09,3021,17012,0,45447,25414,955
90.42,2340,14884,0,43784,26559,362
89.89,1812,12431,0,41886,27644,773
87.61,1503,10275,0,40423,28645,1538
87.98,1368,8589,0,39952,29995,2069
87,1309,6747,0,40011,31954,1493
86.49,1506,5403,0,40892,33983,949
88.56,1524,4639,0,42535,36373,338
100.74,1360,4698,3,45459,39399,272
115.04,1465,5127,828,48357,40937,518
109,1406,5265,4613,50766,39483,666
95.48,1262,4870,9103,51870,36635,690
87,1169,4032,13434,52640,34006,756
84.85,1196,3015,16049,52202,31942,1401
81.46,997,2522,16728,50717,30471,3884
84.51,700,2103,15071,49399,31526,5010
89.96,597,2026,10529,48195,35043,2023
112.92,563,2337,4876,47973,40197,548
123.01,753,3462,873,50008,44921,274
139.91,1151,4657,1,52803,46994,27
138.24,1854,5988,0,51535,43693,101
121.85,2336,7333,0,48555,38886,692
109.9,2281,8419,0,46116,35416,1038
104.04,1837,8901,0,43467,32729,778
97.49,1531,9505,0,40826,29791,933
103.01,1500,9864,0,37977,26613,2514
100.49,1941,9526,0,36500,25033,3007
100.2,1725,9476,0,35363,24163,3169
99.92,1844,9311,0,34723,23568,3555
98.31,2199,8976,0,35267,24092,5028
98.46,2519,8420,0,35818,24879,5015
98.98,2454,7904,0,36130,25772,4092
100.55,2026,7285,11,37735,28413,2150
110.04,1723,6414,1117,40091,30837,824
113.33,1377,5980,6240,43366,29770,1081
104.18,1513,4797,13181,45611,26120,1920
97.81,1598,3406,19311,46639,22324,2907
100.03,1318,2275,22659,47698,21446,2126
100,1056,1976,22595,46808,21180,2313
100,859,1852,19643,44993,22640,2004
109.43,434,1753,13782,43838,27869,1115
124.61,199,1865,6359,43325,34902,288
140.15,165,2466,984,44421,40806,160
156,266,3493,2,48553,44792,106
170.38,383,4749,0,49110,43978,172
165,530,5613,0,47589,41447,256
147.52,791,6021,0,45910,39098,164
138.96,848,6415,0,44007,36745,282
127,1304,6535,0,42443,34604,1029
109.26,1718,6829,0,39858,31312,1281
129.38,2095,6814,0,37777,28869,1332
119.09,2033,6702,0,36709,27975,1811
116.32,2046,6264,0,36303,27992,2225
114.6,2031,5671,0,36436,28735,2651
115.07,1743,4619,0,37388,31027,2157
123.45,1492,3877,0,39775,34406,1025
145.62,1218,3332,2,44347,39795,1169
166.39,1043,2799,967,47726,42917,208
168,822,2322,5339,50851,42368,498
153.3,643,2118,10408,52825,39656,500
143.35,661,1793,14016,53724,37254,940
141.95,723,1302,15440,55225,37761,258
141.96,753,1149,14923,54722,37898,96
145.96,713,1337,11940,53168,39177,208
155,787,1932,7942,51991,41330,137
169.15,790,2847,3999,50936,43300,127
179.48,890,4289,835,51579,45566,42
201.51,1391,6026,1,54681,47263,12
182.84,2587,7681,0,54572,44305,59
167.81,3511,9465,0,53019,40043,125
147.09,4526,10951,0,50065,34589,539
136.78,4936,12624,0,47188,29628,851
120.51,5237,14182,0,45058,25639,831
100.73,5064,15246,0,42643,22334,844
80.65,5215,15866,0,40143,19063,829
76.68,5317,16143,0,39450,17990,1175
55.26,5346,16446,0,39052,17260,3027
37,5574,16347,0,39158,17237,4282
38.76,6002,16418,0,40340,17919,4613
54.63,5870,17845,0,42196,18482,4378
59.95,5971,19650,1,45802,20180,2813
77.99,6049,21464,369,48424,20543,1325
84.4,6082,22695,2577,51511,20157,1515
67.65,5727,22865,6337,52352,17423,1262
57.18,5543,22812,10541,53844,14948,3802
48.91,5424,22923,13141,55810,14322,4920
38.59,5110,22811,13869,55595,13806,5639
41.24,4903,20745,12939,53974,15387,5570
68.89,5247,18778,10193,52220,18002,3900
80,5602,16065,5364,51577,24546,1543
89.39,5521,14667,1006,52051,30857,343
112.07,5667,16305,1,55809,33836,156
125.37,5604,18456,0,56750,32690,260
102.08,5918,20049,0,55181,29214,118
84.19,5879,21112,0,52543,25553,292
71.67,5778,21788,0,49784,22218,715
69.57,5828,21705,0,47706,20173,392
27.71,5715,21979,0,45147,17453,3288
54.92,5826,22457,0,43305,15022,4725
24.34,5747,22904,0,42093,13443,5042
17.38,5685,23005,0,41239,12549,6243
15.28,5723,24044,0,41778,12011,6329
20.2,5808,24741,0,43666,13117,6374
30.01,5570,25873,0,48002,16559,5323
69.71,5766,28806,2,56208,21633,2088
97.19,5197,29814,791,61493,25691,343
97.12,4431,29282,4749,63759,25297,97
73.03,4305,28961,10033,64035,20735,672
47.08,4014,29739,13966,65098,17379,2868
42.58,3710,29950,16162,65959,16137,4417
39.94,3916,29318,16082,65134,15819,3776
52.66,3861,26948,14757,63868,18303,2486
72.17,4275,23113,11840,62493,23266,1304
91.3,5332,18519,6261,62234,32123,382
97.84,5880,15554,971,62810,40405,65
146.24,5903,14892,1,65202,44406,219
140.13,5825,16165,0,64895,42906,189
104.43,6074,17438,0,63628,40116,464
94.76,6423,18139,0,60109,35546,853
83.54,6868,18138,0,56280,31275,1099
88.48,6146,17659,0,52346,28541,679
76.47,6158,17430,0,48294,24706,1482
66.85,5955,17834,0,45918,22129,2638
46.34,5748,19171,0,44749,19830,4675
38.95,5144,20724,0,44437,18569,5919
40.21,5064,21611,0,45154,18480,5885
42.47,5224,21874,0,46845,19747,6058
50,5215,22108,0,50607,23284,4501
76,5470,23396,1,58088,29221,1162
87.2,5635,22817,860,62858,33547,388
84.03,5260,21412,5151,64785,32963,230
89.88,5278,18451,10518,65115,30868,666
91.23,5498,16290,14133,65606,29685,683
102.56,5567,15137,14877,66663,31082,766
100.63,5683,14382,13437,65951,32450,607
106.86,5412,14129,10499,64599,34560,34
110.16,5524,15390,6091,63507,36503,38
102.92,5900,17636,2343,63412,37533,10
111.16,5970,21063,253,64153,36867,195
119.32,5998,24112,0,67574,37464,138
110.35,5740,25093,0,67524,36691,173
95.88,5654,24486,0,65025,34885,207
93.06,5561,22847,0,61125,32717,203
92.3,5113,21800,0,57305,30393,981
96.03,4148,21023,0,53231,28061,1307
83.99,4211,20635,0,49440,24595,4601
39.97,4035,20688,0,45828,21105,3285
47.5,3755,20115,0,44097,20228,4316
46.33,4474,20105,0,43676,19098,5804
46.66,5321,19793,0,44542,19428,6597
47.9,5741,19415,0,46004,20848,5220
49.39,5137,18695,0,49119,25286,3254
68.35,5305,18028,0,56829,33495,1083
100.02,5272,15571,105,61743,40795,95
103.3,5467,12705,1227,63536,44137,52
98.26,5535,10928,3454,64075,44158,14
92.67,5567,9486,5987,64428,43388,25
85.14,5154,8054,7587,64927,44132,29
72.35,5067,6976,7775,64078,44261,51
69.76,4945,5597,6820,62280,44919,43
69.93,4925,4583,5032,60449,45910,41
74.65,4717,3842,2438,59516,48519,9
72.18,4561,3604,392,59987,51431,92
122.21,4342,4246,0,62353,53765,167
240.55,4627,4950,0,61659,52082,126
213.76,4401,5913,0,59606,49292,175
193.85,4360,6402,0,56604,45843,393
187,4732,6406,0,52946,41809,200
179.8,4699,6756,0,49885,38431,1029
166.81,4232,7480,0,46421,34709,1426
45.07,3951,8256,0,43597,31390,396
50.82,3002,9300,0,41896,29594,549
53.69,2650,9785,0,41038,28604,511
40.49,2744,10068,0,40904,28092,1097
41.68,2932,9861,0,41085,28292,1520
48.07,2257,9894,0,41543,29392,1078
53.02,2689,10297,0,43791,30805,751
129.04,2957,10565,348,46779,32910,742
139.39,2750,9417,3211,49407,34030,83
144.35,2769,7690,7839,51660,33364,15
133.83,3080,5951,11888,53578,32659,196
114.45,3064,6143,14508,54498,30783,298
96.36,3495,7493,14152,54448,29308,567
88.72,3590,8920,11711,52946,28726,443
109.63,3540,9345,7712,51715,31119,1393
138.03,4152,8444,3415,51036,35025,312
151,4283,9043,397,51242,37519,159
166.93,5134,11510,0,55206,38561,412
153.91,5821,13891,0,56178,36465,375
48.55,6005,15614,0,54461,32842,411
34.19,6171,16937,0,51409,28301,479
35.33,5936,17715,0,48641,24990,635
30.81,6085,17968,0,47297,23245,700
27.36,6024,18358,0,44560,20179,2129
26.06,5561,18771,0,42073,17742,1985
22.97,5151,19625,0,40409,15633,4973
23.4,4879,20568,0,39689,14242,5466
20.99,4046,20898,0,39812,14868,5889
24.02,3546,21389,0,40274,15338,5063
26.3,3413,21455,0,40775,15907,6150
30.83,3441,21779,1,41881,16661,4079
31.24,3727,20910,467,43600,18496,3351
37.36,3837,19207,4461,46226,18722,2188
44.82,4600,17163,10155,48754,16836,2016
53.25,4439,15597,14659,50335,15640,3881
50.36,5223,14490,16780,52733,16241,2917
51.65,5065,14373,17551,51787,14798,2169
39.37,4974,14513,15114,50136,15535,4121
37.52,4814,15082,10025,47924,18004,1394
38.02,4833,16096,3924,48015,23163,420
40.34,4935,19150,361,50118,25672,137
50.07,4847,23500,0,54900,26554,145
49.86,4930,26363,0,55395,24102,240
41.67,4685,27248,0,53478,21546,313
35.82,4671,28040,0,51071,18360,1576
27.15,4516,29527,0,49542,15498,3071
27.59,4855,28684,0,48753,15215,3540
19.85,4299,28490,0,46443,13654,4343
0.09,5091,25568,0,43744,13085,6580
0.09,5186,24717,0,42380,12477,6645
0.09,5099,24139,0,41801,12563,6495
0.3,5089,24705,0,42224,12431,6783
5,5168,25773,0,43779,12839,6603
9.07,5107,27903,0,48337,15327,4915
47.8,4956,29515,0,56989,22518,1711
67.29,4203,29225,506,62506,28573,148
58.95,3944,27948,3807,64718,29020,73
58.53,4050,27383,8282,65785,26070,1138
58.13,4052,27122,12040,66640,23426,2241
54.51,3640,27138,13524,67662,23360,2649
51.72,3827,25828,12351,66571,24566,1116
49.81,3757,24089,9277,65395,28273,155
53.5,3848,21521,6109,63928,32450,30
57.83,4316,20086,2621,63260,36238,42
72.24,4872,19747,302,63813,38892,87
155.57,5087,20500,0,66310,40723,90
156.49,5221,21815,0,65709,38673,47
117.01,5001,22500,0,63983,36483,194
